729,86669.075706
729,84056.999244
729,83157.548112
729,79258.420123
729,84861.875645
729,89935.810625
729,90432.368890
729,85853.591663
729,83490.939641
729,85997.502842
729,85567.077094
729,84651.168586
729,84912.165573
729,88586.897402
729,87271.061602
729,83118.635823
729,86541.981359
729,90106.246050
729,89877.116608
729,85946.702984
729,91937.862114
729,87339.273522
729,85275.449360
729,84511.269031
729,83213.510226
729,89188.179326
729,84371.348919
729,85080.628798
729,88420.433000
729,85493.263892
729,86718.480600
729,82410.422287
