3911,200290158,3911,200451962
3911,210599339,3911,210802440
3911,220914856,3911,221127875
3911,231236061,3911,231435725
3911,241545329,3911,241746405
3911,251855793,3911,252079742
3911,262182368,3911,262384933
3911,272485197,3911,272698893
3911,282805182,3911,283014548
3911,293115472,3911,293347054
3911,303447277,3911,303650836
3911,313752021,3911,313959233
3911,324060079,3911,324262308
3911,334359860,3911,334566215
3911,344675735,3911,344888638
3911,354991427,3911,355220150
3911,365328421,3911,365632929
3911,375741111,3911,376028112
3911,386138010,3911,386425677
3911,396539073,3911,396821744
3911,406928081,3911,407198442
3911,417303338,3911,417576785
3911,427680490,3911,427966564
3911,438061402,3911,438341899
3911,448438247,3911,448722945
3911,458821233,3911,459093717
3911,469196782,3911,469475987
3911,479579491,3911,479861005
3911,489964664,3911,490245268
3911,500343959,3911,500626207
3911,510726944,3911,511009405
3911,521105390,3911,521386834
3911,531490770,3911,531758181
3911,541864094,3911,542081814
3911,552176045,3911,552442066
3911,562545833,3911,562821000
3911,572926206,3911,573193150
3911,583292532,3911,583562835
3911,593666977,3911,593961448
3911,604069339,3911,604384755
3911,614478840,3911,614755910
3911,624853635,3911,625133166
3911,635234493,3911,635511391
3911,645606749,3911,645895990
3911,655990946,3911,656312318
3911,666409295,3911,666687990
3911,676781988,3911,677062093
3911,687163628,3911,687445038
3911,697548367,3911,697820268
3911,707921300,3911,708197238
3911,718293203,3911,718577607
3911,728682752,3911,728970313
3911,739073174,3911,739352905
3911,749448653,3911,749742818
3911,759844310,3911,760144014
3911,770248495,3911,770525236
3911,780629168,3911,780912689
3911,791017257,3911,791299345
3911,801393922,3911,801683103
3911,811786342,3911,812097620
3911,822198289,3911,822481883
3911,832584340,3911,832877932
3911,842975437,3911,843272472
3911,853374400,3911,853660594
3911,863755314,3911,864048496
3911,874141947,3911,874420595
3911,884525426,3911,884787807
3911,894889872,3911,895165076
3911,905259538,3911,905571190
3911,915672520,3911,915991842
3911,926116868,3911,926411833
3911,936516691,3911,936806769
3911,946914297,3911,947201168
3911,957304890,3911,957600728
3911,967712012,3911,968018990
3911,978122402,3911,978371799
3911,988471987,3911,988771445
3911,998869003,3911,999187515
3912,009290457,3912,009599075
3912,019699926,3912,019997518
3912,030113646,3912,030400143
3912,040506722,3912,040780853
3912,050890292,3912,051183473
3912,061293910,3912,061595632
3912,071695624,3912,072014489
3912,082118131,3912,082409015
3912,092516493,3912,092823041
3912,102930499,3912,103239202
3912,113347177,3912,113672129
3912,123772123,3912,124118612
3912,134226017,3912,134506832
3912,144602887,3912,144873644
3912,154967048,3912,155249279
3912,165352627,3912,165637445
3912,175739959,3912,176030661
3912,186146581,3912,186380947
3912,196484394,3912,196750835
3912,206855012,3912,207125289
3912,217226428,3912,217489312
3912,227585224,3912,227861731
3912,237960405,3912,238221305
3912,248328470,3912,248597025
3912,258702073,3912,259014878
3912,269113185,3912,269389216
3912,279484281,3912,279764875
3912,289869421,3912,290159839
3912,300260736,3912,300533393
3912,310636435,3912,310907065
3912,321007987,3912,321289348
3912,331391506,3912,331679230
3912,341783045,3912,342060433
3912,352154738,3912,352450719
3912,362555267,3912,362827987
3912,372926416,3912,373208050
3912,383308661,3912,383598016
3912,393698721,3912,393976935
3912,404078599,3912,404365073
3912,414469657,3912,414761661
3912,424860194,3912,425141628
3912,435244123,3912,435545915
3912,445644135,3912,445937703
3912,456039187,3912,456321344
3912,466422508,3912,466688986
3912,476793111,3912,477075655
3912,487169728,3912,487446043
3912,497551298,3912,497837036
3912,507935198,3912,508207021
3912,518309122,3912,518595643
3912,528692515,3912,528954755
3912,539058734,3912,539328711
3912,549431150,3912,549696740
3912,559806191,3912,560082692
3912,570220898,3912,570457674
3912,580553983,3912,580841204
3912,590945698,3912,591231556
3912,601341458,3912,601618425
3912,611712269,3912,611999487
3912,622129410,3912,622383041
3912,632488578,3912,632768032
3912,642864039,3912,643148857
3912,653251742,3912,653529303
3912,663635693,3912,663915717
3912,674026194,3912,674293461
3912,684396563,3912,684677831
3912,694779476,3912,695045377
3912,705142534,3912,705429881
3912,715529747,3912,715805627
3912,725910262,3912,726188310
3912,736301391,3912,736576242
3912,746661810,3912,746973218
3912,757080980,3912,757365435
3912,767474446,3912,767761807
3912,777877349,3912,778136242
3912,788239537,3912,788520202
3912,798630736,3912,798933054
3912,809035189,3912,809336054
3912,819436929,3912,819725190
3912,829827652,3912,830132420
3912,840234165,3912,840538073
3912,850638530,3912,850927505
3912,861033037,3912,861319009
3912,871427967,3912,871717265
3912,881827601,3912,882118806
3912,892220975,3912,892517100
3912,902626858,3912,902924627
3912,913030307,3912,913327235
3912,923433121,3912,923742152
3912,933847504,3912,934130595
3912,944231853,3912,944537867
3912,954649366,3912,954936244
3912,965034345,3912,965323887
3912,975424038,3912,975700242
3912,985815670,3912,986098948
3912,996202253,3912,996480104
3913,006572402,3913,006887677
3913,016987045,3913,017261522
3913,027363854,3913,027636618
3913,037736793,3913,038014667
3913,048081091,3913,048352835
3913,058466886,3913,058743194
3913,068847058,3913,069134300
3913,079236981,3913,079510506
3913,089613263,3913,089895734
3913,099999432,3913,100308914
3913,110411239,3913,110694504
3913,120798148,3913,121070838
