2861947192.382,2861947401.423
2861947694.739,2861947834.805
2861948085.255,2861948236.095
2861948483.207,2861948621.69
2861948868.802,2861948955.415
2861949196.591,2861949273.784
2861949513.786,2861949648.539
2861949895.828,2861950053.604
2861950300.656,2861950441.273
2861950688.282,2861950767.818
2861951008.43,2861951076.3
2861951316.702,2861951453.002
2861951700.041,2861951814.47
2861952058.443,2861952148.847
2861952391.448,2861952460.849
2861952701.603,2861952767.75
2861953008.274,2861953096.375
2861953336.792,2861953408.039
2861953648.37,2861953776.901
2861954033.152,2861954134.366
2861954376.203,2861954450.431
2861954690.668,2861954763.212
2861955003.246,2861955075.676
2861955316.314,2861955390.691
2861955630.716,2861955702.613
2861955942.394,2861956014.964
2861956257.667,2861956334.604
2861956574.591,2861956647.748
2861956887.658,2861956960.038
2861957199.881,2861957271.528
2861957511.438,2861957584.585
2861957824.268,2861957896.085
2861958135.595,2861958211.828
2861958451.698,2861958524.355
2861958764.138,2861958835.465
2861959075.305,2861959147.911
2861959387.731,2861959459.768
2861959699.421,2861959771.391
2861960017.295,2861960142.309
2861960396.778,2861960531.243
2861960782.448,2861960921.619
2861961168.718,2861961310.213
2861961557.018,2861961696.163
2861961943.412,2861962116.23
2861962362.989,2861962489.31
2861962730.239,2861962893.586
2861963140.372,2861963334.41
2861963581.066,2861963680.25
2861963933.619,2861964071.26
2861964318.204,2861964461.055
2861964707.788,2861964844.56
2861965091.707,2861965212.638
2861965455.538,2861965531.425
2861965771.698,2861965843.573
2861966083.909,2861966159.563
2861966399.503,2861966474.337
2861966714.311,2861966790.845
2861967031.391,2861967100.886
2861967340.979,2861967428.397
2861967671.86,2861967750.437
2861967991.281,2861968077.335
2861968317.674,2861968391.782
2861968632.377,2861968706.482
2861968946.717,2861969018.319
2861969258.581,2861969330.745
2861969570.77,2861969642.802
2861969882.911,2861969961.472
2861970201.301,2861970275.322
2861970514.974,2861970586.646
2861970826.404,2861970896.892
2861971136.66,2861971208.305
2861971447.88,2861971519.418
2861971759.307,2861971828.995
2861972072.51,2861972143.676
2861972383.609,2861972453.262
2861972693.082,2861972764.631
2861973004.698,2861973077.207
2861973317.164,2861973388.229
2861973627.939,2861973742.26
2861973985.02,2861974064.752
2861974305.406,2861974378.685
2861974619.136,2861974689.868
2861974930.698,2861975002.277
2861975242.901,2861975313.073
2861975553.373,2861975624.509
2861975864.996,2861975939.082
2861976183.612,2861976257.941
2861976497.959,2861976569.908
2861976809.55,2861976880.866
2861977120.65,2861977193.273
2861977452.412,2861977526.554
2861977766.632,2861977839.135
2861978079.119,2861978154.325
2861978394.21,2861978465.716
2861978705.51,2861978775.66
2861979015.558,2861979086.323
2861979326.241,2861979396.957
2861979636.952,2861979707.044
2861979946.946,2861980074.83
2861980323.334,2861980411.306
2861980653.18,2861980725.876
