1,20355.144634
1,19490.878069
2,34122.839558
2,34246.477997
4,74964.855673
4,73512.521567
8,134756.374697
8,133628.284361
16,189445.698831
16,188923.253096
32,258956.344763
32,260680.842465
64,276816.493856
64,275538.208394
128,297009.605290
128,295880.294089
256,301251.027640
256,293238.808759
512,302758.446395
512,293050.852614
1024,297224.033029
1024,298439.931920
2048,295306.451147
2048,294385.307215
4096,311953.508195
4096,291430.176977
8192,296474.222959
8192,292792.321539
16384,310384.666736
16384,293343.154472
1,19551.275281
2,34467.975450
4,72972.670994
8,138799.158175
16,190044.469637
32,261757.044518
64,277728.840459
128,288793.826590
256,297609.031646
512,299391.488014
1024,298869.060626
2048,294192.993104
4096,292175.694440
8192,310431.308048
16384,293957.271782
