5228,784284685,5228,784571612
5228,794691978,5228,794956698
5228,805080756,5228,805350377
5228,815447508,5228,815709652
5228,825803471,5228,826059765
5228,836153936,5228,836417506
5228,846512657,5228,846774074
5228,856875542,5228,857147043
5228,867249630,5228,867509553
5228,877614528,5228,877876322
5228,887975667,5228,888220497
5228,898325220,5228,898580667
5228,908687192,5228,908950713
5228,919054823,5228,919312157
5228,929408862,5228,929668926
5228,939766046,5228,940033757
5228,950130190,5228,950381277
5228,960477885,5228,960737906
5228,970834726,5228,971033725
5228,981135952,5228,981400299
5228,991500871,5228,991760225
5229,001861955,5229,002116009
5229,012214066,5229,012474826
5229,022570098,5229,022838175
5229,032936922,5229,033196103
5229,043288647,5229,043553807
5229,053658872,5229,053911925
5229,064013166,5229,064269810
5229,074367455,5229,074630435
5229,084734892,5229,084993539
5229,095090090,5229,095351963
5229,105449065,5229,105715879
5229,115809619,5229,116075763
5229,126176650,5229,126435181
5229,136530269,5229,136784769
5229,146880519,5229,147133666
5229,157237840,5229,157496214
5229,167599946,5229,167855066
5229,177957063,5229,178222150
5229,188332029,5229,188594586
5229,198688373,5229,198955887
5229,209052065,5229,209315632
5229,219413403,5229,219680386
5229,229781387,5229,230029510
5229,240134032,5229,240395866
5229,250500970,5229,250756497
5229,260853904,5229,261117948
5229,271201452,5229,271431645
5229,281526339,5229,281793179
5229,291894591,5229,292152218
5229,302246978,5229,302505569
5229,312604710,5229,312860546
5229,322962670,5229,323222241
5229,333325725,5229,333585158
5229,343679890,5229,343946490
5229,354044228,5229,354306051
5229,364409213,5229,364677471
5229,374779581,5229,375033961
5229,385130795,5229,385397962
5229,395499537,5229,395761225
5229,405855675,5229,406120855
5229,416218626,5229,416467559
5229,426561281,5229,426829215
5229,436933119,5229,437189989
5229,447285506,5229,447554460
5229,457660055,5229,457917532
5229,468018263,5229,468283053
5229,478381207,5229,478631037
5229,488728086,5229,488982656
5229,499084776,5229,499338763
5229,509442797,5229,509711804
5229,519816063,5229,520085670
5229,530186047,5229,530446461
5229,540561452,5229,540824005
5229,550927407,5229,551188644
5229,561294778,5229,561553432
5229,571649164,5229,571919048
5229,582014401,5229,582273458
5229,592368162,5229,592636859
5229,602733561,5229,602995928
5229,613096548,5229,613357332
5229,623453600,5229,623713397
5229,633827008,5229,634088689
5229,644186409,5229,644446299
5229,654543378,5229,654799931
5229,664896655,5229,665149072
5229,675244562,5229,675503329
5229,685599734,5229,685862004
5229,695959542,5229,696224749
5229,706319444,5229,706585448
5229,716699914,5229,716949607
5229,727048062,5229,727315760
5229,737419572,5229,737676506
5229,747775006,5229,748042240
5229,758141537,5229,758403434
5229,768507828,5229,768771515
5229,778871937,5229,779127591
5229,789222254,5229,789484588
5229,799579181,5229,799833385
5229,809939010,5229,810201564
5229,820301392,5229,820550455
5229,830654125,5229,830910479
5229,841013394,5229,841253731
5229,851357365,5229,851600775
5229,861702815,5229,861937788
5229,872029870,5229,872273600
5229,882363967,5229,882596096
5229,892692363,5229,892935043
5229,903034155,5229,903275405
5229,913374522,5229,913613108
5229,923713499,5229,923942645
5229,934040553,5229,934269856
5229,944366083,5229,944604516
5229,954706730,5229,954944050
5229,965040249,5229,965267891
5229,975361322,5229,975587515
5229,985687350,5229,985910552
5229,996014830,5229,996246106
5230,006348070,5230,006544888
5230,016640662,5230,016847301
5230,026944276,5230,027141888
5230,037234076,5230,037438955
5230,047530535,5230,047729081
5230,057827287,5230,058030816
5230,068125901,5230,068321773
5230,078422720,5230,078625006
5230,088720716,5230,088913928
5230,099007196,5230,099210178
5230,109305579,5230,109513397
5230,119606728,5230,119811727
5230,129911335,5230,130101554
5230,140195930,5230,140399183
5230,150490688,5230,150747021
5230,160842111,5230,161103072
5230,171206382,5230,171464766
5230,181559191,5230,181830741
5230,191934816,5230,192196517
5230,202290620,5230,202559498
5230,212676727,5230,212946201
5230,223050669,5230,223306566
5230,233402544,5230,233669365
5230,243767851,5230,243964599
5230,254060898,5230,254329189
5230,264424019,5230,264684959
5230,274787690,5230,275045440
5230,285143119,5230,285405722
5230,295502721,5230,295752111
5230,305856029,5230,306100306
